Date,secCode,secName,Title,URL
2020-03-26 23:59:59,01222,WANG ON GROUP,WANG ON GROUP：有关收购票据之须予披露交易,http://static.cninfo.com.cn/finalpage/2020-03-26/1207413847.PDF
2020-03-26 22:01:38,03344,共享集团,共享集团：有关可能收购事项的谅解备忘录,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411833.PDF
2020-03-26 21:45:43,01592,基石控股,基石控股：不进行涉及根据特别授权於可换股债券获兑换时发行兑换股份以收购目标公司全部权益的主要交易,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411735.PDF
2020-03-26 21:45:40,00474,昊天发展集团,昊天发展集团：完成须予披露交易收购目标公司50%股份,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411715.PDF
2020-03-26 21:44:41,01703,首沣控股,首沣控股：收购使用权资产(1)有关上水酒楼之租赁重续的须予披露交易；及(2)有关将军澳酒楼之租赁重续的须予披露交易,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411653.PDF
2020-03-26 21:35:58,00395,中国智能集团,中国智能集团：补充公告 - 有关收购嗨嗨旅游云有限公司30%股权的关连交易,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411590.PDF
2020-03-26 21:35:56,00563,上实城市开发,上实城市开发：主要交易收购中国上海市徐汇区之土地使用权及合营企业安排,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411582.PDF
2020-03-26 21:35:51,00242,信德集团,信德集团：关於收购两项目公司各50%股权的主要交易,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411539.PDF
2020-03-26 21:35:51,00577,南岸集团,南岸集团：进一步延迟寄发有关 (I)非常重大出售及关连交易; (II)主要及关连交易; (III)非常重大收购、关连交易及持续关连交易之通函,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411541.PDF
2020-03-26 21:35:50,00776,帝国集团环球控股,- 寄发有关太阳国际证券有限公司为及代表DIAMOND STATE HOLDINGS LIMITED作出强制性无条件现金要约以收购帝国集团环球控股有限公司的全部已发行股份（不包括DIAMOND STATE HOLDINGS LIMITED及其一致行动人士已拥有及同意将予收购者）并注销该...,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411531.PDF
2020-03-26 21:35:50,01360,诺发集团,诺发集团：有关收购SPARKLE MASS LIMITED之溢利保证,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411532.PDF
2020-03-26 21:30:54,00308,香港中旅,香港中旅：(1)与进一步收购目标公司I权益及收购目标公司III有关的主要交易；及(2)与出售目标公司II有关的须予披露交易,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411455.PDF
2020-03-26 21:30:42,00144,招商局港口,招商局港口：有关(1)认购由TERMINAL LINK发行的强制性可换股债券及(2)将授予TERMINAL LINK的贷款以融资建议收购事项之须予披露交易的最新资料,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411378.PDF
2020-03-26 21:30:41,01169,海尔电器,海尔电器：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411368.PDF
2020-03-26 21:30:41,01169,海尔电器,海尔电器：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411369.PDF
2020-03-26 21:30:41,01169,海尔电器,海尔电器：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411370.PDF
2020-03-26 21:30:41,01169,海尔电器,海尔电器：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411372.PDF
2020-03-26 21:30:41,01169,海尔电器,海尔电器：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411367.PDF
2020-03-26 21:30:40,01169,海尔电器,海尔电器：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411360.PDF
2020-03-26 21:30:40,01169,海尔电器,海尔电器：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411365.PDF
2020-03-26 21:30:40,01169,海尔电器,海尔电器：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411361.PDF
2020-03-26 21:30:40,01169,海尔电器,海尔电器：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411362.PDF
2020-03-26 21:30:40,01169,海尔电器,海尔电器：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411363.PDF
2020-03-26 21:30:40,01169,海尔电器,海尔电器：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411364.PDF
2020-03-26 21:30:40,01169,海尔电器,海尔电器：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411366.PDF
2020-03-26 21:30:39,00494,利丰,利丰：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411352.PDF
2020-03-26 21:30:39,00494,利丰,利丰：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411353.PDF
2020-03-26 21:30:39,00100,白马户外媒体,白马户外媒体：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411355.PDF
2020-03-26 21:30:39,01169,海尔电器,海尔电器：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411356.PDF
